Iteration ,Eigenvalue, Calculation Time
0,-109.011272524,28.829561
1,-109.039124864,67.095767
2,-109.076899345,176.902594
3,-109.134612765,491.555287
4,-109.166388179,995.16835
5,-109.174944768,1530.797767
6,-109.17829589,2068.364431
7,-109.180322014,2604.602071
8,-109.18186142,3140.639627
9,-109.183075067,3670.736084
10,-109.184040813,4204.773557
11,-109.184664208,4738.643618
12,-109.18504641,5271.493017
13,-109.185292058,5804.802049
14,-109.185453964,6336.744298
