Iteration ,Eigenvalue, Calculation Time
0,-108.984041787,21.370161
1,-109.025352398,43.561263
2,-109.028349015,67.580713
3,-109.028350607,91.78022
4,-109.027394933,115.974729
5,-109.028033949,140.100807
6,-109.028350918,164.236092
7,-109.028345534,188.379826
8,-109.028359858,212.53738
9,-109.028348816,236.667933
10,-109.028356201,261.000937
11,-109.028357163,285.234472
12,-109.007426919,309.546613
13,-109.028357256,333.723253
14,-109.028369777,358.07602
