Iteration ,Eigenvalue, Calculation Time
0,-108.671147621,23.462099
1,-108.737749921,52.682961
2,-108.760866667,119.434079
3,-108.80821649,287.289186
4,-108.834253069,605.14882
5,-108.843609891,1014.322833
6,-108.851381103,1497.639774
7,-108.855374124,2038.733757
8,-108.857488217,2589.578871
9,-108.859982223,3141.981177
10,-108.862854407,3690.63137
11,-108.865175857,4239.139368
12,-108.86715333,4786.99627
13,-108.869552765,5334.690734
14,-108.872735096,5883.071261
