Iteration ,Eigenvalue, Calculation Time
0,-108.659777522,27.247548
1,-108.708947015,61.737954
2,-108.768766932,148.745449
3,-108.808922636,383.315969
4,-108.838750598,825.055453
5,-108.849450106,1357.490069
6,-108.855815481,1903.01906
7,-108.860260497,2448.185905
8,-108.862956876,2989.899933
9,-108.865076782,3531.185103
10,-108.867062841,4071.398703
11,-108.869863274,4610.880024
12,-108.872235442,5150.609334
13,-108.874681978,5690.752523
14,-108.876192177,6230.474033
