Iteration ,Eigenvalue, Calculation Time
0,-108.789426505,18.30896
1,-108.85054746,41.320578
2,-108.869968381,79.056171
3,-108.884611992,143.012502
4,-108.893597736,226.798213
5,-108.895867409,318.712713
6,-108.901340625,415.124691
7,-108.911643296,515.346054
8,-108.915848907,616.911103
9,-108.916446459,718.179362
10,-108.916945289,820.502319
11,-108.917157922,921.550457
12,-108.920241998,1023.255864
13,-108.92178459,1124.776433
14,-108.923191041,1227.243932
