Iteration ,Eigenvalue, Calculation Time
0,-109.068563848,114.592925
1,-109.102360458,349.922096
2,-109.123066267,662.289439
3,-109.127757906,945.004647
4,-109.12884066,1203.427806
5,-109.129717059,1461.009935
6,-109.130485171,1716.466585
7,-109.131500361,1961.52744
8,-109.132486318,2204.258578
9,-109.133154864,2443.223833
10,-109.133805987,2681.353575
11,-109.134258645,2913.777452
12,-109.134810725,3149.386208
13,-109.13543969,3383.290648
14,-109.135982032,3615.269525
