Iteration ,Eigenvalue, Calculation Time
0,-108.717378824,30.749173
1,-108.737764107,73.833028
2,-108.770130565,197.338101
3,-108.82766755,527.246784
4,-108.865326671,1079.862737
5,-108.878852945,1814.604595
6,-108.885806914,2571.411286
