Iteration ,Eigenvalue, Calculation Time
0,-108.855027724,19.376511
1,-108.908612431,40.383373
2,-108.937081498,76.226109
3,-108.958785668,139.760986
4,-108.966729246,228.032959
5,-108.968553344,324.448729
6,-108.969304964,421.51325
7,-108.970026806,518.975619
8,-108.97065164,616.449144
9,-108.971120963,714.880554
10,-108.971389836,814.016168
11,-108.971605664,912.561152
12,-108.97196258,1010.287846
13,-108.972342544,1108.88796
14,-108.972515947,1207.564041
