Iteration ,Eigenvalue, Calculation Time
0,-108.723527805,29.911188
1,-108.740182416,68.858038
2,-108.770026401,162.942411
3,-108.79028088,275.061963
4,-108.797329132,387.714219
5,-108.799875307,500.346481
6,-108.801133886,612.902975
7,-108.801899073,725.579627
8,-108.80263091,837.568554
9,-108.803375404,949.865745
10,-108.804020812,1062.673859
11,-108.80457503,1174.967144
12,-108.804966552,1286.630787
13,-108.805207156,1398.917645
14,-108.805364601,1511.814243
