Iteration ,Eigenvalue, Calculation Time
0,-109.028419337,19.79233
1,-109.064959187,41.861949
2,-109.090026054,80.834518
3,-109.111213513,152.485276
4,-109.118852311,248.865011
5,-109.121544121,354.636153
6,-109.12254244,464.618513
7,-109.123298585,576.199931
8,-109.124091767,688.205907
9,-109.124428025,799.714953
10,-109.124788239,911.305213
11,-109.124868066,1023.934469
12,-109.124931619,1135.547456
13,-109.124997314,1248.036918
14,-109.125048629,1360.419461
