Iteration ,Eigenvalue, Calculation Time
0,-108.711901999,27.980699
1,-108.726890553,59.435976
2,-108.760350756,138.545695
3,-108.782780904,244.103905
4,-108.787988467,356.553095
5,-108.790940069,469.542086
6,-108.792453681,583.088839
7,-108.793027165,695.84268
8,-108.793481174,808.947206
9,-108.7938867,922.267817
10,-108.794250118,1035.149025
11,-108.794543841,1148.140464
12,-108.794757233,1260.728789
13,-108.794908163,1373.980356
14,-108.795020015,1487.049436
