Iteration ,Eigenvalue, Calculation Time
0,-108.977654146,27.784307
1,-109.019015621,61.996613
2,-109.062330047,164.127732
3,-109.11916202,436.044048
4,-109.146530135,902.038304
5,-109.154353151,1440.216184
6,-109.157030256,1980.138452
7,-109.15830913,2518.95049
8,-109.159081182,3056.799907
9,-109.15956126,3595.086966
10,-109.160018795,4132.92427
11,-109.160413161,4669.449938
12,-109.160794283,5205.580059
13,-109.161176339,5742.091711
14,-109.161539462,6277.479658
