Iteration ,Eigenvalue, Calculation Time
0,-108.667877567,24.061885
1,-108.686443724,55.529845
2,-108.771771239,133.055136
3,-108.81539552,347.929521
4,-108.847093961,761.001502
5,-108.858004794,1283.275405
6,-108.862911164,1831.796065
7,-108.865977385,2379.565646
8,-108.867838114,2925.068968
9,-108.869187996,3473.952055
10,-108.870359236,4019.010462
11,-108.871791855,4562.691712
12,-108.874007397,5107.001313
13,-108.876284329,5650.983952
14,-108.877887765,6192.881063
