Iteration ,Eigenvalue, Calculation Time
0,-108.96703513,28.261094
1,-108.985990206,62.017589
2,-109.020525312,141.374714
3,-109.036737956,250.707442
4,-109.042744195,363.851945
5,-109.046531897,476.353853
6,-109.049781544,589.152654
7,-109.051173419,701.798824
8,-109.051661388,814.238912
9,-109.052083009,926.542596
10,-109.052591774,1039.188628
11,-109.053299787,1151.855049
12,-109.05414333,1263.924621
13,-109.054749468,1376.212758
14,-109.055132919,1488.139823
