Iteration ,Eigenvalue, Calculation Time
0,-108.716066831,27.701845
1,-108.736153943,66.23363
2,-108.77957413,168.200011
3,-108.816253505,455.036341
4,-108.839735579,922.348422
5,-108.848077793,1460.196809
6,-108.852813048,2010.942487
7,-108.856055338,2561.808228
8,-108.858524481,3110.27783
9,-108.860648392,3656.064557
10,-108.862484983,4203.423074
11,-108.863832862,4750.911979
