Iteration ,Eigenvalue, Calculation Time
0,-108.839556956,26.413083
1,-108.894753924,59.62131
2,-108.959767972,137.374422
3,-108.999207514,330.895816
4,-109.023911815,713.726983
5,-109.033423763,1215.044618
6,-109.037908927,1758.42148
7,-109.03974384,2303.703004
8,-109.040614785,2850.305973
9,-109.04121964,3396.492038
10,-109.041582646,3940.428837
11,-109.041811068,4484.464421
12,-109.042027667,5029.704841
13,-109.042391826,5574.894998
14,-109.042640991,6118.141157
