Iteration ,Eigenvalue, Calculation Time
0,-108.694605631,28.096871
1,-108.710775682,65.604874
2,-108.79219053,173.733624
3,-108.845009177,487.613977
4,-108.875720431,991.765054
5,-108.884657656,1540.787348
6,-108.888016534,2088.51693
7,-108.889845962,2631.692504
8,-108.891362296,3173.990337
9,-108.893066828,3716.316131
10,-108.895654662,4260.980368
11,-108.897289416,4800.77518
12,-108.898024166,5341.557389
13,-108.898430335,5880.273964
14,-108.898713727,6417.92269
