Iteration ,Eigenvalue, Calculation Time
0,-108.954146285,24.540257
1,-108.986855567,52.316862
2,-109.015399272,91.774169
3,-109.043802868,170.640756
4,-109.057079596,274.84665
5,-109.061408263,387.459193
6,-109.066491559,500.171781
7,-109.069557702,613.608074
8,-109.071209462,726.50719
9,-109.07201058,839.354309
10,-109.072360188,952.4567
11,-109.072533696,1065.506359
12,-109.072666172,1178.531894
13,-109.07278454,1291.277741
14,-109.07290369,1403.407178
