Iteration ,Eigenvalue, Calculation Time
0,-108.877752732,27.36507
1,-108.895867588,61.069411
2,-108.922612325,137.900592
3,-108.945117195,246.754898
4,-108.957983886,359.48841
5,-108.962610328,471.694686
6,-108.964382166,583.978566
7,-108.96524755,696.400535
8,-108.96564209,808.40055
9,-108.965856671,920.447427
10,-108.965984166,1032.925135
11,-108.966070666,1145.564284
12,-108.96613623,1257.748894
13,-108.966189443,1369.701388
14,-108.966233165,1481.944863
