Iteration ,Eigenvalue, Calculation Time
0,-108.699725739,25.976414
1,-108.737114029,55.922588
2,-108.787261034,142.442982
3,-108.834358154,389.321356
4,-108.868521893,837.270188
5,-108.879986696,1375.268921
6,-108.885944033,1921.351931
7,-108.889211245,2466.069047
8,-108.891559014,3009.889538
9,-108.893330152,3554.127051
10,-108.894969792,4098.064903
11,-108.896865123,4639.917158
12,-108.898870666,5180.912351
13,-108.900094838,5719.97634
14,-108.900807274,6256.986849
