Iteration ,Eigenvalue, Calculation Time
0,-109.068563848,114.78635
1,-109.102869783,397.03592
2,-109.15256114,1198.236148
3,-109.191875693,2354.354684
4,-109.202010783,3540.634863
5,-109.205941022,4639.046431
6,-109.207847657,5704.702163
7,-109.2091254,6742.763354
8,-109.210305955,7773.492853
9,-109.211459982,8788.950184
10,-109.21214878,9778.628868
11,-109.212580611,10771.111893
12,-109.212910274,11734.477796
13,-109.21315484,12673.920069
14,-109.213324845,13598.396939
