Iteration ,Eigenvalue, Calculation Time
0,-108.741471661,29.6584
1,-108.763848872,67.279078
2,-108.798447046,155.166963
3,-108.817388182,266.269357
4,-108.823377723,379.616374
5,-108.825983545,492.52289
6,-108.828313526,605.578404
7,-108.830161802,718.307404
8,-108.83110144,831.335652
9,-108.831723696,944.610551
10,-108.832098917,1057.219035
11,-108.832317062,1169.492191
12,-108.832429972,1282.332041
13,-108.832478799,1394.560777
14,-108.832504389,1506.87485
