Iteration ,Eigenvalue, Calculation Time
0,-108.64709971,24.709669
1,-108.733678728,53.634469
2,-108.77052354,121.605733
3,-108.789892121,225.215942
4,-108.793591735,336.834311
5,-108.795454915,450.35307
6,-108.79600604,563.872301
7,-108.796311343,677.367216
8,-108.796546138,789.822766
9,-108.796765362,902.634034
10,-108.796962782,1015.460993
11,-108.797154054,1128.591339
12,-108.797373229,1241.353568
13,-108.797592063,1353.687858
14,-108.797774253,1466.60337
