Iteration ,Eigenvalue, Calculation Time
0,-109.068563848,113.010741
1,-109.102869783,391.990608
2,-109.154946825,1269.470604
3,-109.220065732,3849.496839
4,-109.253043493,7098.520335
5,-109.262309728,10089.3035
6,-109.265758781,12832.865945
7,-109.267920293,15527.208861
8,-109.269117692,18316.043484
9,-109.270125083,21340.611633
10,-109.271179913,24851.42856
11,-109.271731233,28600.512969
12,-109.271968061,32226.241065
13,-109.272157554,35550.330296
14,-109.272360512,38812.272793
