Iteration ,Eigenvalue, Calculation Time
0,-109.005120372,19.888458
1,-109.054874368,40.654743
2,-109.07393986,85.554956
3,-109.111993221,173.676122
4,-109.162317935,363.591936
5,-109.182934752,724.782874
6,-109.192195973,1218.95658
7,-109.198025422,1756.298705
8,-109.200882896,2291.836186
9,-109.202134934,2829.008605
10,-109.202806024,3364.059176
11,-109.203309982,3897.141067
12,-109.203718844,4430.726697
13,-109.204051152,4963.313404
14,-109.20433259,5495.218284
