Iteration ,Eigenvalue, Calculation Time
0,-108.68780028,30.875074
1,-108.705033444,70.875057
2,-108.784720897,192.644357
3,-108.842327332,540.034974
4,-108.872832087,1075.647356
5,-108.882075236,1632.386192
6,-108.885552281,2182.344248
7,-108.887584923,2731.060924
8,-108.888681827,3276.275772
9,-108.889442645,3820.082002
10,-108.890476238,4363.310752
11,-108.891314842,4906.755639
12,-108.892094261,5449.488963
13,-108.89277191,5991.844691
14,-108.893232417,6533.822572
