Iteration ,Eigenvalue, Calculation Time
0,-108.750511266,26.808783
1,-108.762137073,60.390843
2,-108.794837004,131.93675
3,-108.81699064,230.870156
4,-108.823269402,341.617386
5,-108.825847142,454.619614
6,-108.828529137,567.88783
7,-108.829673505,680.821779
8,-108.830716834,795.208376
9,-108.831304573,908.88331
10,-108.831893417,1021.479793
11,-108.832459232,1134.45899
12,-108.832811935,1247.174796
13,-108.832919181,1360.117132
14,-108.832969463,1472.726587
