Iteration ,Eigenvalue, Calculation Time
0,-108.723286391,24.652661
1,-108.789114233,55.723771
2,-108.837903312,124.158843
3,-108.864319835,227.690672
4,-108.871594123,340.23442
5,-108.875306456,452.835756
6,-108.876244938,565.386337
7,-108.877064783,678.402655
8,-108.878007398,791.439427
9,-108.878739034,904.218302
10,-108.879170466,1016.676598
11,-108.879411554,1129.664536
12,-108.879513003,1242.471877
13,-108.879565505,1354.522826
14,-108.879596593,1467.070689
