Iteration ,Eigenvalue, Calculation Time
0,-108.880876299,24.348288
1,-108.926543413,51.681795
2,-108.963683646,116.302118
3,-109.020688939,266.284805
4,-109.053580001,596.531557
5,-109.063212623,1052.573197
6,-109.0665784,1568.63923
7,-109.068114837,2102.534561
8,-109.069210171,2637.795846
9,-109.070252234,3174.965755
10,-109.07092866,3710.966337
11,-109.071331369,4246.768238
12,-109.071664347,4781.934357
13,-109.071941875,5315.611059
14,-109.072222553,5849.033306
