Iteration ,Eigenvalue, Calculation Time
0,-109.017275348,21.790718
1,-109.037281311,43.050385
2,-109.05560719,61.864407
3,-109.072445934,107.296662
4,-109.093389046,178.11106
5,-109.136293049,303.358374
6,-109.167674834,539.796797
7,-109.178312043,874.479562
8,-109.184670509,1250.208834
9,-109.189156981,1657.780355
10,-109.193324769,2092.609755
11,-109.196521628,2548.98727
12,-109.198975281,3032.945425
13,-109.200444227,3541.787073
14,-109.202400856,4062.173952
