Iteration ,Eigenvalue, Calculation Time
0,-108.691969419,23.213302
1,-108.747274756,54.710885
2,-108.776161854,126.290865
3,-108.791442533,216.383636
4,-108.802098145,310.023183
5,-108.806354996,405.367397
6,-108.808851707,503.148027
7,-108.810315144,603.077786
8,-108.811047927,708.480875
9,-108.812246239,816.130803
10,-108.813501187,925.480261
11,-108.814429538,1036.990686
12,-108.814889367,1148.378307
13,-108.815384148,1261.272925
14,-108.815621936,1374.019337
