Iteration ,Eigenvalue, Calculation Time
0,-109.042000948,22.48648
1,-109.068157566,49.611033
2,-109.089261592,99.805348
3,-109.104688518,180.882433
4,-109.11314259,273.896078
5,-109.115558181,371.417637
6,-109.116730581,471.771574
7,-109.117211343,574.506315
8,-109.117490991,680.297252
9,-109.117972406,788.490937
10,-109.118603862,898.444617
11,-109.119298005,1011.205792
12,-109.120002398,1123.720872
13,-109.120800905,1236.34516
14,-109.121896483,1348.975097
