Iteration ,Eigenvalue, Calculation Time
0,-108.671405644,24.631043
1,-108.725245899,49.889973
2,-108.760204492,82.359428
3,-108.773450525,144.210731
4,-108.78801244,237.057315
5,-108.794935653,341.97206
6,-108.796709715,451.965884
7,-108.797086275,564.615001
8,-108.797174062,677.941919
9,-108.797234971,789.812427
10,-108.797275997,902.52519
11,-108.797302502,1014.917934
12,-108.797334629,1127.396477
13,-108.797368386,1240.195174
14,-108.797409328,1353.144124
