Iteration ,Eigenvalue, Calculation Time
0,-109.012087992,29.390515
1,-109.040811003,63.945855
2,-109.073005,143.813583
3,-109.09355762,254.570334
4,-109.100015428,368.310317
5,-109.102217249,482.097589
6,-109.103567049,595.785546
7,-109.104495524,709.363219
8,-109.105193935,821.992722
9,-109.105707883,934.876987
10,-109.106334996,1047.688854
11,-109.106899676,1160.068383
12,-109.107138659,1272.947767
13,-109.10725619,1385.647135
14,-109.107333925,1498.731852
