Iteration ,Eigenvalue, Projected Residual,Calculation Time,Step Size
0,-108.700103393,3.51064645646e-05,23.18861,30.7331086747
1,-108.700588866,0.000964303375205,47.163628,16.900488981
2,-108.702481218,0.0030174419597,73.57845,4
3,-108.708295578,0.00535202326789,146.012003,4
4,-108.722249355,0.00825032443144,320.519794,4
5,-108.748002915,0.0111861354055,583.348937,4
6,-108.778686318,0.0123439891194,876.93764,4
7,-108.804435252,0.0112945176091,1171.093214,4
8,-108.825457939,0.0101538755547,1464.429856,4
9,-108.842363831,0.00906303970884,1756.062821,4
10,-108.855202015,0.00785291902864,2047.032474,4
11,-108.865006957,0.00678981570471,2340.376516,4
12,-108.872767875,0.00598022625362,2634.028733,4
13,-108.878934134,0.00529546966038,2923.528334,4
14,-108.883817496,0.00468027481047,3216.571219,4
15,-108.8877547,0.00417171062629,3508.873045,4
16,-108.891019742,0.00377780419645,3802.412805,4
17,-108.893767388,0.00345569068364,4095.339929,4
18,-108.896080111,0.00316470045555,4385.601765,4
19,-108.898030558,0.00290014338704,4678.926046,4
20,-108.899685412,0.00266660564113,4973.687457,4
21,-108.901090532,0.00245482191793,5267.842482,4
22,-108.902278793,0.00225595288573,5560.501199,4
23,-108.903281412,0.00207043020308,5854.486373,4
24,-108.904128483,0.00190086658465,6148.712019,4
