Iteration ,Eigenvalue, Calculation Time
0,-108.842685454,27.514254
1,-108.887744194,60.662019
2,-108.916664692,135.834292
3,-108.939033565,242.264191
4,-108.946496334,355.680342
5,-108.948698914,469.728176
6,-108.94948463,582.832808
7,-108.94980745,696.10413
8,-108.950148057,809.405453
9,-108.950629783,921.962802
10,-108.951044064,1034.862978
11,-108.95122737,1147.256417
12,-108.951418314,1259.525037
13,-108.951680579,1371.787901
14,-108.951814635,1484.414536
