Iteration ,Eigenvalue, Calculation Time
0,-109.004718486,26.499121
1,-109.057597052,58.231266
2,-109.078379114,127.888829
3,-109.093807637,231.843888
4,-109.103728981,344.142435
5,-109.107055591,456.757651
6,-109.109170802,569.123591
7,-109.112525455,682.130289
8,-109.117092214,794.381889
9,-109.119324225,906.42134
10,-109.120402109,1018.852706
11,-109.121241962,1131.60651
12,-109.121953108,1244.171583
13,-109.122409445,1357.868759
14,-109.122615039,1470.685154
